,feature_id,river,run,riverNWM,distance
276,7753102,Cedar Creek (Crawford Co.) ,Confluence to Rudy (7.7 miles),Cedar Creek,0.011484050051686855
277,7753100,"Cedar Creek, E. Fork (Crawford Co.) ",Hobbitown to Cedar Creek (2.8 miles),Cedar Creek,0.03703793730757583
278,7753102,"Cedar Creek, W. Fork (Crawford Co.) ","Hwy 162 to Cedar Creek (1.9 miles, +/-)",Cedar Creek,0.028287698780607842
279,7801647,Chickalah Creek ,Spring Lake Road to CR-691 (1.6 miles),Chickalah Creek,0.0008678456083880291
280,11816947,Clark Creek ,Lost Valley (1 mile),Clark Creek,0.0009480964493253923
281,7752684,Clear Creek/Frog Bayou ,B) Chester to Mountainburg (6.2 miles),Clear Creek,0.005028767806320594
282,7752594,Clear Creek ,A) Schaberg to Chester (5.1 miles),Clear Creek,0.002385994022887365
283,3745622,Cossatot ,1) County Road 31 to Hwy 246 (3.4-8.9 miles),Cossatot River,0.014962019248760143
284,3745630,Cossatot ,2) Hwy 246 to Ed Banks Road (3.1 miles),Cossatot River,0.004987772456663853
285,3746098,Cossatot ,3) Ed Banks Road to Highway 278/4 (6.25 miles),Cossatot River,0.010890962124625205
286,3745746,Cossatot ,4) Gilliam Lake to County Road 70 (9 miles),Cossatot River,0.0006307138812459359
287,1538325,Cove Creek (Crawford Co.) ,Floss to Lee Creek (5.25-11.5 miles),Cove Creek,0.0005165959903061353
288,7817248,Cove Creek (Faulkner Co.) ,Martinville to Mallet Town (4.9 miles),Cove Creek,0.0024897943690175067
289,7628008,Crooked Creek (Boone &amp; Marion Co.) ,Harman to Hwy 101 (52 miles),Crooked Creek,0.0013102097140128479
290,22697834,Crooked Creek (Montgomery Co.) ,NFR 43 to Little Missouri (3 miles),Crooked Creek,0.018945947511413264
291,7375611,Dave Millsaps Hollow ,Walker Mountain to Illinois Bayou (2.8 miles+2.2 miles),Glass Hollow Branch,1.8992378926822207
292,22001340,De Roche Creek ,Hwy 283 to Hwy 67 (4.4 miles),De Roche Creek,0.008763177897061146
293,11818381,Dry Creek (Richland) ,Dickey Junction to Eula (4.3 miles),Dry Creek,0.0012189372869814356
294,1538795,Elmo Creek ,Headwaters to Hwy 220 (4.3 miles),Elmo Creek,0.005032878688532065
295,1538213,Fall Creek ,Strickler to Lee Creek (12 miles),Fall Creek,0.005619269232215384
296,11818649,Falling Water Creek ,Falling Water Falls to Richland Campground (7 miles),Falling Water Creek,0.0012060773543642069
297,11819963,Falls Branch ,Tarlton Flats to NFS Road 1200 near Bass (9 miles),Falls Branch,0.0032413867140319015
298,15232606,Fiddlers Creek ,NFR 274 Access to Ouachita River near Sims (5.5 miles),Fiddlers Creek,0.0007637341174643074
299,7752742,Frog Bayou ,1) Mountainburg to Lancaster Bridge (13.5 miles),Frog Bayou,0.00585462809709136
300,7753016,Frog Bayou ,2) Lancaster Bridge to Rudy (8 miles),Frog Bayou,0.0021362433955734337
301,7789876,Galla Creek ,Crow Mtn. Rd. to Galla Creek Lake (3.1 miles),Galla Creek,0.0011753223951382727
302,21924625,Graves Creek ,Headwaters (carry-in) to Big Piney Creek (1.9 miles),Graves Creek,1.4347730251646849
303,15238014,Gulpha Creek ,Ridgeway Road to Hwy 270 (2.2 miles),Gulpha Creek,0.002514758556815031
304,7770635,Gum Creek ,Mini Gorge (0.75 mile),Gum Creek,0.0046588396769024305
305,3745780,Gutter Rock Creek ,FR 1631C to Robert Hill Road (3 miles),Little Rock Creek,1.3460202814693598
306,589110,Haags Hollow ,CR-434 to Chickalah Creek (4.2 miles),Boggs Hollow Creek,1.9785656140032364
307,3745660,Harris Creek ,Hwy 246 to Hwy 278/4 (6 miles),Harris Creek,0.00950740541349813
308,1538709,Hart Creek ,Hike in from Freedom Road to Hwy 220 (4 miles),Hart Creek,0.006667334273717539
309,7765023,Haw Creek ,Along Hwy 23 (3.3 miles),Haw Creek,0.004214564161688404
310,22846555,Hogan's Creek ,Highway 92 to Cove Creek (4.5 miles),Hog Creek,0.6026219269400969
311,7765395,"Horsehead Creek, West Fork ",FR 1445A to Horsehead Lake (5 miles),Horsehead Creek,0.038584278901136936
312,15238142,Hot Springs Creek ,Town Run: Jaycee Park to Television Hill Road (3 miles),Hot Springs Creek,0.011221111401315388
313,7752378,Hurricane Creek (Franklin County) ,Shores Lake to Hwy 215 (1 or 9 miles),Hurricane Creek,0.006250468102067206
314,7764675,Hurricane Creek (Newton &amp; Pope Co.) ,Cub Creek to Big Piney (10 miles),Hurricane Creek,0.005477979675463079
315,7764073,"Illinois Bayou, E. Fork ",FS Road 1301 to Bayou Bluff (11 miles),East Fork Illinois Bayou,0.0029581380020510147
316,7764187,"Illinois Bayou, Middle Fork ",Smyrna to Bayou Bluff (12.2 miles),Illinois Bayou,0.12726948598938223
317,7764165,"Illinois Bayou, N. Fork ",Victor Road (CR1000) to Granny Gap Road (FS1818) (15.6 mile...,East Fork Illinois Bayou,0.1316878139969038
318,7764187,Illinois Bayou ,Bayou Bluff to Hector (4.3 miles),Illinois Bayou,0.00022780138563519486
319,7764223,Illinois Bayou ,Hector to Scottsville (7.7 miles),Illinois Bayou,0.006462505553722818
320,400458,Illinois ,1) Hogeye to Praire Grove (8.35 miles),Illinois River,0.0052270781693185
321,399916,Illinois ,2) Prairie Grove to Robinson Road (14.5 miles),Illinois River,0.005553127773942302
322,398242,Illinois ,3) Robinson Road to Hwy 16 near Siloam Springs (13.7 miles),Illinois River,0.002826973034761037
323,398128,Illinois ,4) Hwy 16 to Arkansas 59 Near Siloam Springs (5.1 miles),Illinois River,0.005081859895757833
324,399538,Illinois ,Siloam Springs Whitewater Recreational Park,Illinois River,0.00673042858962472
325,7765299,Indian Creek ,Low water bridge to Big Piney Creek (9.8 miles),Indian Creek,0.0032166639198878437
326,7802841,Jack Creek ,Jack Creek Road to Jack Creek Rec Area (3 miles),Jack Creek,0.006053030556897584
327,8591548,Kings ,1) Dripping Springs to Hwy 74 (11.5 miles),Kings River,0.0009669022701421397
328,8589046,Kings ,2) Hwy 74 to Missouri 86 (81 miles),Kings River,0.0008333415438084687
329,3749214,Lake Norrell Spillway ,Lake Norrell Spillway (PnH),Little Bellville Creek,1.7092456542660752
330,1539859,Lee Creek ,1) Devils Den State Park to Hwy 220 (8.6 miles),Lee Creek,0.006505969651422247
331,1538741,Lee Creek ,2) Hwy 220 to NFS Access (2.9 miles),Lee Creek,0.0021198507598382873
332,7764823,Left Hand Prong ,Headwaters to Victor Road (8.5 miles),Left Hand Prong,0.008158058152038674
333,11819791,"Little Buffalo, East Fork ",Deer to Murray (7.3 miles),Little Buffalo Creek,0.030412756235034803
334,7752836,"Little Mill Creek, East Fork ",Near Fern to Little Mill Creek (4 miles),Little Mill Creek,0.009527202370054985
335,7752836,"Little Mill Creek, Middle Fork ",Near Fern to Little Mill Creek (4.25 miles),Little Mill Creek,0.006164153226521278
336,7752838,Little Mill Creek ,Three Forks to Mill Creek takeout (2.75 miles),Little Mill Creek,0.00040386718749112807
337,22697894,Little Missouri ,1) Albert Pike Campgound to Highway 84 Bridge (8.5 miles),Little Missouri River,0.0015426240343716189
338,22698082,Little Missouri ,2) Hwy 84 Bridge to US Hwy 70 Bridge (11.5 miles),Little Missouri River,0.007840508373679106
339,22700512,Little Missouri ,3) Narrows Dam to CR 222 (5.2 miles),Little Missouri River,0.0031272072205119797
340,7751226,Little Mulberry Creek ,County Road 104 to County Road 105 (5 miles),Little Mulberry Creek,0.0017925501387680714
341,7765155,Little Piney Creek ,Mt Levi to Hagarville (12 miles),Little Piney Creek,0.0012388353010979322
342,11775601,"Little Red, Archey's Fork ",Morris Road Bridge to US 65 (20 miles),Little Red Creek,0.12412002180281931
343,11775601,"Little Red, Middle Fork ",1) Peyton Creek to Arlberg (17.25 miles),Little Red Creek,0.11296328297281803
344,11775601,"Little Red, Middle Fork ",Lydalusk to Shirley (10.2 miles),Little Red Creek,0.3244501797907984
345,7590067,"Little Red, South Fork ",1) Headwaters to Koone Hollow (9.1 miles),Little North Fork,2.438672455586449
346,7590067,"Little Red, South Fork ",2) Brushy Fork to Cottonwood Road (7 miles),Little North Fork,2.509284370500087
347,7590067,"Little Red, South Fork ",3) Cottonwood Road to Hwy 95 (8.8 miles),Little North Fork,2.546700358353144
348,7590067,"Little Red, South Fork ",4) Hwy 95 to Hwy 65 (12 miles),Little North Fork,2.61852126125339
349,11820095,Long Branch ,Wayton to Murray (2+3.5 miles),Long Branch,0.008645739760138892
350,11818459,Long Devil's Fork ,Headwaters to Richland Creek (3+2 miles),Long Devils Fork,0.006690898323530203
351,11775493,Meadow Creek ,CR 1 to CR 3 (6.3 miles),Meadow Creek,0.04357604922755401
352,7764039,Meyer Branch ,Headwaters to Middle Fork Illinois Bayou (2.8 + 8.4 miles),Meyer Branch,0.007074113089285931
353,7765181,Mikes Creek ,Ozone to Little Piney Creek (6 + 4 miles),Mikes Creek,0.008784856287952152
354,7752794,Mill Creek (Franklin Co.) ,Devil's Canyon to Hwy 215 (5.2 miles),Mill Creek,0.004529285347461808
355,7831786,Mill Creek (Scott County) ,Hwy 270 to Fourche LaFave River (3 miles),Mill Creek,0.002153806920943499
356,22703062,Moore Creek ,Hwy 246 to Hwy 278/4 (6.5 miles),Moore Creek,0.8695960719527693
357,8591620,Mormon Creek ,Headwaters to Mill Creek (Franklin Co.) (1.5+2.5 miles),Coon Creek,0.280190941106742
358,7751716,Mulberry ,1) Wolf Pen Recreation Area to Redding Campground (12 miles),Mulberry River,0.002133074366488837
359,7751658,Mulberry ,2) Redding Campground to HWY 23/Turner's Bend (3.6 miles),Mulberry River,0.0016454350215654723
360,7751770,Mulberry ,3) HWY 23 (Turner's Bend) to Campbell's Cemetery (10 miles),Mulberry River,0.006196110761044618
361,7752358,Mulberry ,4) Campbell's Cemetery to Highway 215 N of I-40 (16 miles),Mulberry River,0.009994539369188673
362,11830552,North Sylamore Creek ,Barkshed to Allison (4 - 14.5 miles),North Sylamore Creek,0.004757746426415636
363,3745708,Opossum Creek ,Baker Road to Gillham Lake (6.2 miles),Opossum Creek,0.02197306917569654
364,8588664,Osage Creek ,Compton to Carroll County Road 11 (6 miles),Osage Creek,0.00630333689826559
365,15235848,Ouachita ,1) Acorn to Little Hope Road (35.4 miles),Ouachita River,0.0024447124296185364
366,15234834,Ouachita ,2) Little Hope Road to USFS Dragover Campground (29.4 miles),Ouachita River,0.004509702951529838
367,15234778,Ouachita ,3) Dragover (2.9 miles),Ouachita River,0.0005727267299146983
368,21999714,Ouachita ,4) Remmel Dam to I-30 at Malvern (6 miles),Ouachita River,0.001522270410889357
369,21999734,Ouachita ,5) Rockport Ledge (PnP),Ouachita River,0.0007892380404677293
370,8588776,Possum Trot Hollow ,Nail to Walnut,Possum Trot Creek,0.25390678158725605
371,11774107,Possum Walk Creek ,Five Mile Road to Highway 263 (8.7 miles),Possum Walk Creek,0.0030642400685124077
372,11818561,Richland Creek ,1) Moore to Richland Creek Campground (6.2 miles),Richland Creek,0.0005532630477408651
373,11818809,Richland Creek ,2) Richland Creek Campground to NFR 1201 (8.5 miles),Richland Creek,0.004092752741119522
374,3745762,Robinson Creek ,Weyerhauser rd 86000 to 85300 (9 miles),Robinson Creek,0.014438620832732754
375,22846615,Rock Creek ,Chenal Parkway to Boyle Park (7.2 miles),Rock Creek,0.006290285638680554
376,11832908,Salado Creek ,Camp Tahkotah to US 167 (10 miles),Salado Creek,0.006757314113039193
377,22001598,Saline (Howard County) ,1) Shady Lake to Hwy 84 (4.5 miles),Saline Bayou,1.0338644953261573
378,22001598,Saline (Howard County) ,2) Dierks Lake to Hwy 70 (5.6 miles or 0.75 mile loop),Saline Bayou,1.0750609342246633
379,21919983,"Saline, Alum Fork ",Hwy 5 to Benton City Park (21 miles),Little Alum Fork,0.18114279022236476
380,21920677,"Saline, Middle Fork ",Iron Springs to Buffalo Gap Road (1 mile),Saline River,0.4806715618147662
381,7590067,"Saline, North Fork ",Steel Bridge Road to Lyle Park (6.36 miles),Little North Fork,3.2506158974016963
382,617512,Sandy Springs Hollow ,Headwaters to EFLB (2 miles),Sand Springs Branch,2.5580258471633917
383,11819297,"Shop Creek, West Fork ",Alum Cove Creek to Parthenon (6.6 miles),Shop Creek,0.08074653436847387
384,7830082,South Fourche LaFave ,Hwy 7 to Deberrie low-water bridge (11.3 miles),South Fourche LaFave River,0.003330217755427802
385,8591398,Spirits Creek ,County Road 76 to County Road 2434 (4 miles),Fritts Creek,0.2605494487640849
386,5998966,"Spring, South Fork ",Saddle to Hardy (19.6 miles),Spring Fork,2.648910870997781
387,5826125,Spring ,Mammoth Spring to Hardy (15 miles),Spring Cove,2.0991042364371526
388,11819591,Stepp Creek ,Gum Branch to ELFB (1.8 miles),Stepp Creek,0.0030985478258758114
389,11808920,Strawberry ,US 167 (Evening Shade) to Ark 58 (20.6 miles),Strawberry River,0.0023951355167049697
390,7805663,Sugar Creek ,NFR 19 to Jack Creek Rec Area (6.2 miles),Sugar Creek,0.007079360965725307
391,11818429,Sulphur Creek ,Southern Fork to Richland Creek (1.5+4.5 miles),Sulphur Creek,0.0015521653859676126
392,11819681,Thomas Creek ,Headwaters to Murray (5.5 miles),Thomas Creek,0.0051479584302921285
393,7829428,Trace Creek ,NFR 780 to Hwy 7 (3.5 miles),Trace Creek,0.004825780029008657
394,8588980,War Eagle Creek ,Hwy 23 to War Eagle Mill (38 miles),War Eagle Creek,0.002519121857296246
395,6013902,"White, Middle Fork ",Arnett to Hicks (5.5 miles),Middle Fork,3.731498472318077
396,22698092,"White, West Fork ",Woolsey to Greenland (Ark 156) (11 miles),West Fork,1.6236163603977662
397,8591816,White ,Pettigrew to Elkins (37 miles),White River,0.004593702210645632
398,11832528,Wolf Bayou ,Galens Road to Hwy 14 (6.4 miles),Wolf Bayou,0.003081856143558577
399,20412610,Agua Fria ,Bloody Basin Road to Black Canyon City,Agua Fria River,0.002382663425657795
400,21384136,Bill Williams ,01. Alamo Dam to US-95,Bill Williams River,0.005910128255815229
401,20565185,"Black, E. Fork ","01. Diamond Rock 6.0 mi to Buffalo Xing, 12 mi to Wildcat Po...",Black Creek,1.4584998102132236
402,20565185,"Black, E. Fork ",02. Below Wildcat Point,Black Creek,1.5983577010143888
403,21354813,Blue ,01. Blue Crossing to Forest Service Road 475,Blue River,0.0012584232197481034
404,21740944,Chevelon Creek ,01. Woods Canyon Lake to Little Colorado River,Chevelon Creek,0.05647277670701347
405,22428310,Christopher Creek ,01. Box Canyon,Christopher Creek,0.004156201390695486
406,20733845,Colorado ,18. Lee's Ferry to Lake Mead ,Colorado River,0.010458017259506958
407,21434297,Colorado ,19. Black Canyon,Colorado River,0.0016659753899714975
408,21321687,Eagle Creek ,01. Forest Service Road 217: Four Drag Ranch to Double Circl...,Eagle Creek,0.004475491481391231
409,20436952,East Verde ,01. US Route 87 to Verde River confluence,East Verde River,0.0060887145605675735
410,20436770,Ellison Creek ,01. CDOG,Ellison Creek,0.002650452791513531
411,20436392,Fossil Creek ,01. Upper ,Fossil Creek,0.0021264552664040526
412,20438452,Fossil Creek ,02. Classic Section,Fossil Creek,0.007976590750433507
413,3082061,Gila ,"03. Virden (NM) 30 miles to US Route 666, 23 miiles to Bonit...",Gila River,0.001110405331396621
414,21274496,Gila ,04. Kelvin to Ashurst-Hayden Dam,Gila River,0.0008453401682145791
415,20691620,Havasu Creek ,01. Falls to Colorado River,Havasu Creek,0.000825956451796623
416,21743805,Little Colorado ,01. Below Grand Falls to above Black Falls,Little Colorado River,0.0017380175812461483
417,20584660,Little Colorado ,02. Dirt Road to Highway 4162,Little Colorado River,0.004177552991881022
418,20516541,Little Colorado ,03. Cameron to Colorado River,Little Colorado River,0.0021376519829081403
419,20453242,Oak Creek ,02. Oak Creek Indian Gardens,Oak Creek,0.003326721058338963
420,20453406,Oak Creek ,03. Lower Oak Creek/ Red Rock Crossing,Oak Creek,0.003540893248899124
421,18267047,Paria ,01. Highway bridge to Lee's Ferry,Paria River,0.0041003499698399155
422,22438888,Salome Creek ,01. The Jug,Salome Creek,0.169429450438815
423,17002896,Salt ,01. Fort Apache to US 60,Salt Wash,2.9878109086294247
424,17002896,Salt ,01.5. US 60 to Mescal Rapid (Day Run),Salt Wash,3.187776809218501
425,17002896,Salt ,02. US 60 to Hwy 288 above Roosevelt Reservoir,Salt Wash,3.189538384683733
426,17002896,Salt ,02.5. Gleason Flats 19 mi. to Horseshoe Bend,Salt Wash,3.3038174428568197
427,17000444,Salt ,03. Stewart Mountain Dam to Granite Reef Dam,Salt Wash,3.9761230766207514
428,21358437,San Francisco ,"01. Alma (NM) 30 mi to Clifton, 10 mi to Gila River",San Francisco River,0.001850142967439077
429,20451460,Sycamore Creek ,01. Headwaters to Verde River Confluence,Sycamore Creek,0.3180560843766416
430,20439446,Sycamore Creek ,Beeline HWY to Log Coral Wash Rd. (Butterfly Canyon),Sycamore Creek,0.005979702751800535
431,20718388,Tapeats Creek ,01. Thunder River to Colorado River,Tapeats Creek,0.002353751368926103
432,22429640,Tonto Creek ,02 (Rye Creek to Gun Creek),Tonto Creek,0.007417605972198283
433,20451326,Verde ,01. Perkinsville to Clarkdale,Verde River,0.007757899200173016
434,20451706,Verde ,03. Clarkdale to Camp Verde,Verde River,0.0058031677556451885
435,20454268,Verde ,04. Camp Verde to Beasley Flat,Verde River,0.004608909849409358
436,20436214,Verde ,05. Beasley Flat to Gap Creek,Verde River,0.003861828064531949
437,20436746,Verde ,06. Childs to Horseshoe Reservoir,Verde River,0.0010278117531945566
438,20440838,Verde ,07. Horseshoe Reservoir to Bartlett Reservoir,Verde River,0.003023325983072788
439,20440790,Verde ,08. Bartlett Reservoir to confluence with Salt River,Verde River,0.00020024984394470083
440,4916072,Virgin ,04. Upper Gorge: I-15 at mile 23 to Cedar Pockets Rest Area,Virgin River,0.003326327704839765
441,4916124,Virgin ,05. Lower Gorge: I-15 at Cedar Pockets Rest Area to Littlefi...,Virgin River,0.0012566025624652227
442,20454582,Wet Beaver Creek ,01. FR 618 to Camp Verde Bridge,Wet Beaver Creek,0.00637530391433131
443,20488210,"White River, East Fork ",01. Roadside Route Y55,White River,0.20594511099078083
444,2808565,Alameda Creek ,Sunol to Niles Junction near Fremont,Alameda Creek,0.017559715072956925
445,10734422,"American, Middle Fork (N. Fork of) ",Last Chance Trail to confluence with Middle Fork,Middle Fork Cat Creek,1.9479768242076199
446,10734422,"American, Middle Fork ",-1) Interbay Dam to Oxbow Reservoir,Middle Fork Cat Creek,1.876717793859222
447,10734422,"American, Middle Fork ",-2) French Meadows dam to Interbay ,Middle Fork Cat Creek,1.7804503858995853
448,10734422,"American, Middle Fork ",1) Tunnel Run: Oxbow Bend (Ralston Afterbay) to Drivers Flat...,Middle Fork Cat Creek,2.010719098550734
449,10734422,"American, Middle Fork ",2) former Greenwood Bridge to Mammoth Bar ,Middle Fork Cat Creek,2.1775731927543744
450,11432095,"American, N. Fork ", 0.5 Royal Gorge: Soda Springs Road to Tadpole Creek,American Flat Wash,0.6675788656361129
451,11432095,"American, N. Fork ",1. Generation Gap: Tadpole Creek to Euchre Bar,American Flat Wash,0.8823495936388086
452,11432095,"American, N. Fork ",2. Giant Gap: Euchre Bar to Colfax-Iowa Hill Road,American Flat Wash,1.0785397365999054
453,11432095,"American, N. Fork ",3. Chamberlain Falls: Colfax-Iowa Hill Road to Yankee Jims R...,American Flat Wash,1.2514237170060782
